Customer_Id,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,Cluster,Segment
12947,143,6,1603.99,2,5,4,11,0,Regular Customers
12948,16,7,2064.95,4,5,5,14,0,Regular Customers
12949,30,8,4167.22,4,5,5,14,0,Regular Customers
12950,2,3,1843.0,5,3,4,12,0,Regular Customers
12951,8,6,1064.07,5,5,4,14,0,Regular Customers
12952,5,4,1387.79,5,4,4,13,0,Regular Customers
12953,9,1,329.85,5,1,2,8,0,Regular Customers
12955,1,11,4757.16,5,5,5,15,0,Regular Customers
12956,306,1,108.07,1,1,1,3,1,At-Risk / Inactive
12957,9,8,4017.54,5,5,5,15,0,Regular Customers
12962,7,2,266.39,5,2,2,9,0,Regular Customers
12963,8,8,1856.63,5,5,4,14,0,Regular Customers
12965,89,1,769.8100000000001,2,1,3,6,0,Regular Customers
12966,9,1,160.18,5,1,1,7,0,Regular Customers
12967,358,2,1660.9,1,2,4,7,1,At-Risk / Inactive
12968,112,1,135.95,2,1,1,4,0,Regular Customers
12970,7,4,405.47,5,4,2,11,0,Regular Customers
12971,3,86,11189.91,5,5,5,15,3,High-Value Customers
12974,197,1,144.8,1,1,1,3,1,At-Risk / Inactive
12976,211,1,738.6,1,1,3,5,1,At-Risk / Inactive
12977,156,1,39.239999999999995,2,1,1,4,1,At-Risk / Inactive
12980,157,9,7374.900000000001,2,5,5,12,0,Regular Customers
12981,29,2,372.21999999999997,4,2,2,8,0,Regular Customers
12982,242,1,390.54,1,1,2,4,1,At-Risk / Inactive
12984,18,1,97.5,4,1,1,6,0,Regular Customers
12985,0,2,1239.38,5,2,4,11,0,Regular Customers
12987,73,2,558.7,2,2,3,7,0,Regular Customers
12988,292,1,505.82,1,1,3,5,1,At-Risk / Inactive
12989,3,15,6924.11,5,5,5,15,3,High-Value Customers
12990,31,3,409.5,4,3,2,9,0,Regular Customers
12991,23,2,503.76,4,2,3,9,0,Regular Customers
12993,23,4,414.76,4,4,2,10,0,Regular Customers
12994,4,3,974.42,5,3,4,12,0,Regular Customers
12995,85,1,211.32,2,1,1,4,0,Regular Customers
12997,22,4,1226.89,4,4,4,12,0,Regular Customers
12999,196,3,455.88,1,3,2,6,1,At-Risk / Inactive
13000,106,3,534.85,2,3,3,8,0,Regular Customers
13001,4,13,9785.970000000001,5,5,5,15,3,High-Value Customers
13002,318,1,120.95,1,1,1,3,1,At-Risk / Inactive
13003,105,3,149.05,2,3,1,6,0,Regular Customers
13004,11,18,5655.91,5,5,5,15,3,High-Value Customers
13005,173,2,513.7,2,2,3,7,1,At-Risk / Inactive
13006,56,1,81.57,3,1,1,5,0,Regular Customers
13008,323,1,229.47,1,1,1,3,1,At-Risk / Inactive
13011,372,1,50.550000000000004,1,1,1,3,1,At-Risk / Inactive
13012,9,8,1646.8400000000001,5,5,4,14,0,Regular Customers
13013,1,13,4810.9400000000005,5,5,5,15,0,Regular Customers
13014,10,10,3466.28,5,5,5,15,0,Regular Customers
13015,53,5,3339.64,3,4,5,12,0,Regular Customers
13016,73,3,789.89,2,3,3,8,0,Regular Customers
13017,7,1,204.0,5,1,1,7,0,Regular Customers
13018,16,28,7277.7,4,5,5,14,3,High-Value Customers
13021,4,9,2616.38,5,5,5,15,0,Regular Customers
13023,64,2,599.9,3,2,3,8,0,Regular Customers
13026,1,5,975.36,5,4,4,13,0,Regular Customers
13027,113,6,6912.0,2,5,5,12,0,Regular Customers
13028,22,2,661.3199999999999,4,2,3,9,0,Regular Customers
13029,30,3,1247.5,4,3,4,11,0,Regular Customers
13030,11,2,752.44,5,2,3,10,0,Regular Customers
13032,52,2,1010.1800000000001,3,2,4,9,0,Regular Customers
13033,357,1,190.55,1,1,1,3,1,At-Risk / Inactive
13034,54,2,642.77,3,2,3,8,0,Regular Customers
13035,73,2,921.88,2,2,3,7,0,Regular Customers
13037,138,3,881.07,2,3,3,8,0,Regular Customers
13038,80,3,908.46,2,3,3,8,0,Regular Customers
13040,8,2,676.99,5,2,3,10,0,Regular Customers
13043,273,1,516.42,1,1,3,5,1,At-Risk / Inactive
13044,291,1,560.47,1,1,3,5,1,At-Risk / Inactive
13045,99,1,305.28000000000003,2,1,2,5,0,Regular Customers
13046,30,2,619.31,4,2,3,9,0,Regular Customers
13047,56,9,3232.59,3,5,5,13,0,Regular Customers
13048,14,4,1819.41,5,4,4,13,0,Regular Customers
13049,64,2,656.6800000000001,3,2,3,8,0,Regular Customers
13050,14,17,5833.11,5,5,5,15,3,High-Value Customers
13052,212,1,348.15000000000003,1,1,2,4,1,At-Risk / Inactive
13055,78,3,1214.41,2,3,4,9,0,Regular Customers
13058,24,3,271.40000000000003,4,3,2,9,0,Regular Customers
13059,249,1,183.4,1,1,1,3,1,At-Risk / Inactive
13060,253,1,307.53000000000003,1,1,2,4,1,At-Risk / Inactive
13061,72,1,248.61,2,1,2,5,0,Regular Customers
13062,191,1,346.98,1,1,2,4,1,At-Risk / Inactive
13064,12,4,1105.59,5,4,4,13,0,Regular Customers
13065,373,1,205.86,1,1,1,3,1,At-Risk / Inactive
13066,24,2,470.8,4,2,2,8,0,Regular Customers
13067,82,1,115.46000000000001,2,1,1,4,0,Regular Customers
13068,10,2,344.0,5,2,2,9,0,Regular Customers
13069,0,24,4431.44,5,5,5,15,3,High-Value Customers
13070,192,1,228.8,1,1,1,3,1,At-Risk / Inactive
13072,266,1,177.15,1,1,1,3,1,At-Risk / Inactive
13075,129,1,919.61,2,1,3,6,0,Regular Customers
13077,1,4,728.02,5,4,3,12,0,Regular Customers
13078,3,26,12627.94,5,5,5,15,3,High-Value Customers
13079,4,5,220.10000000000002,5,4,1,10,0,Regular Customers
13080,179,1,58.08,2,1,1,4,1,At-Risk / Inactive
13081,11,11,28337.38,5,5,5,15,3,High-Value Customers
13082,126,9,3613.63,2,5,5,12,0,Regular Customers
13083,4,2,303.75,5,2,2,9,0,Regular Customers
13085,157,2,416.08,2,2,2,6,1,At-Risk / Inactive
13089,2,97,58762.08,5,5,5,15,2,VIP Customers
13090,8,13,8895.82,5,5,5,15,3,High-Value Customers
13091,28,1,345.82,4,1,2,7,0,Regular Customers
13092,70,5,477.83,3,4,2,9,0,Regular Customers
13093,275,8,7832.47,1,5,5,11,1,At-Risk / Inactive
13094,21,12,1927.3200000000002,4,5,4,13,0,Regular Customers
13095,70,1,74.39999999999999,3,1,1,5,0,Regular Customers
13097,32,10,6003.22,4,5,5,14,0,Regular Customers
13098,1,28,28882.44,5,5,5,15,3,High-Value Customers
13099,99,1,207.36,2,1,1,4,0,Regular Customers
13101,234,1,101.19,1,1,1,3,1,At-Risk / Inactive
13102,1,24,6424.09,5,5,5,15,3,High-Value Customers
13103,39,1,243.94,3,1,1,5,0,Regular Customers
13104,3,6,1098.48,5,5,4,14,0,Regular Customers
13106,133,1,76.5,2,1,1,4,0,Regular Customers
13107,44,4,1531.6200000000001,3,4,4,11,0,Regular Customers
13108,372,1,350.06,1,1,2,4,1,At-Risk / Inactive
13109,59,2,786.54,3,2,3,8,0,Regular Customers
13110,31,7,1488.67,4,5,4,13,0,Regular Customers
13113,0,24,12245.960000000001,5,5,5,15,3,High-Value Customers
13115,11,4,2294.78,5,4,5,14,0,Regular Customers
13116,138,1,501.14,2,1,3,6,0,Regular Customers
13117,21,8,984.91,4,5,4,13,0,Regular Customers
13118,19,5,1197.81,4,4,4,12,0,Regular Customers
13120,238,1,30.6,1,1,1,3,1,At-Risk / Inactive
13121,269,1,283.73,1,1,2,4,1,At-Risk / Inactive
13122,94,2,922.39,2,2,4,8,0,Regular Customers
13124,89,3,3756.33,2,3,5,10,0,Regular Customers
13126,4,8,2099.64,5,5,5,15,0,Regular Customers
13127,77,1,259.17,2,1,2,5,0,Regular Customers
13130,94,1,64.0,2,1,1,4,0,Regular Customers
13131,23,3,1073.3,4,3,4,11,0,Regular Customers
13132,261,1,77.3,1,1,1,3,1,At-Risk / Inactive
13133,273,2,109.8,1,2,1,4,1,At-Risk / Inactive
13134,85,4,1793.58,2,4,4,10,0,Regular Customers
13135,196,1,3096.0,1,1,5,7,1,At-Risk / Inactive
13136,56,5,2607.61,3,4,5,12,0,Regular Customers
13137,10,8,3603.29,5,5,5,15,0,Regular Customers
13138,22,6,962.39,4,5,4,13,0,Regular Customers
13139,16,7,5064.9400000000005,4,5,5,14,0,Regular Customers
13140,108,3,422.47,2,3,2,7,0,Regular Customers
13141,84,5,2388.75,2,4,5,11,0,Regular Customers
13142,19,1,307.09000000000003,4,1,2,7,0,Regular Customers
13144,332,1,110.95,1,1,1,3,1,At-Risk / Inactive
13145,39,4,618.52,3,4,3,10,0,Regular Customers
13146,26,1,228.91,4,1,1,6,0,Regular Customers
13147,10,4,712.8,5,4,3,12,0,Regular Customers
13148,29,12,3683.26,4,5,5,14,0,Regular Customers
13149,14,4,1676.06,5,4,4,13,0,Regular Customers
13151,295,1,1257.8700000000001,1,1,4,6,1,At-Risk / Inactive
13153,5,1,486.22,5,1,3,9,0,Regular Customers
13155,33,4,971.76,3,4,4,11,0,Regular Customers
13157,49,4,1741.22,3,4,4,11,0,Regular Customers
13158,94,4,1201.06,2,4,4,10,0,Regular Customers
13159,8,4,1429.35,5,4,4,13,0,Regular Customers
13160,22,1,91.8,4,1,1,6,0,Regular Customers
13161,313,1,112.75,1,1,1,3,1,At-Risk / Inactive
13162,122,4,1679.89,2,4,4,10,0,Regular Customers
13165,46,2,1021.48,3,2,4,9,0,Regular Customers
13166,283,1,417.2,1,1,2,4,1,At-Risk / Inactive
13167,18,4,779.33,4,4,3,11,0,Regular Customers
13168,36,4,1299.59,3,4,4,11,0,Regular Customers
13169,63,2,712.88,3,2,3,8,0,Regular Customers
13170,26,1,108.81,4,1,1,6,0,Regular Customers
13171,21,3,468.41,4,3,2,9,0,Regular Customers
13173,4,2,353.65000000000003,5,2,2,9,0,Regular Customers
13174,16,3,2738.82,4,3,5,12,0,Regular Customers
13176,46,1,481.49,3,1,2,6,0,Regular Customers
13177,64,1,282.45,3,1,2,6,0,Regular Customers
13178,26,11,5725.47,4,5,5,14,0,Regular Customers
13182,45,1,121.18,3,1,1,5,0,Regular Customers
13183,7,9,3957.78,5,5,5,15,0,Regular Customers
13184,14,10,1667.95,5,5,4,14,0,Regular Customers
13185,267,1,71.4,1,1,1,3,1,At-Risk / Inactive
13186,39,3,1575.89,3,3,4,10,0,Regular Customers
13187,337,1,236.02,1,1,1,3,1,At-Risk / Inactive
13188,11,1,114.6,5,1,1,7,0,Regular Customers
13189,18,2,260.68,4,2,2,8,0,Regular Customers
13192,95,2,911.94,2,2,3,7,0,Regular Customers
13193,61,1,112.08,3,1,1,5,0,Regular Customers
13194,135,1,60.7,2,1,1,4,0,Regular Customers
13196,11,4,1797.78,5,4,4,13,0,Regular Customers
13198,10,6,3401.2400000000002,5,5,5,15,0,Regular Customers
13199,3,37,9802.12,5,5,5,15,3,High-Value Customers
13200,19,4,870.09,4,4,3,11,0,Regular Customers
13203,9,4,869.46,5,4,3,12,0,Regular Customers
13207,15,2,250.26000000000002,4,2,2,8,0,Regular Customers
13208,59,5,1193.17,3,4,4,11,0,Regular Customers
13209,30,8,5891.61,4,5,5,14,0,Regular Customers
13210,93,1,353.48,2,1,2,5,0,Regular Customers
13211,10,3,1095.42,5,3,4,12,0,Regular Customers
13212,19,3,786.83,4,3,3,10,0,Regular Customers
13213,56,5,1520.58,3,4,4,11,0,Regular Customers
13216,267,1,333.74,1,1,2,4,1,At-Risk / Inactive
13217,122,3,533.98,2,3,3,8,0,Regular Customers
13218,127,1,62.64,2,1,1,4,0,Regular Customers
13220,78,4,819.2900000000001,2,4,3,9,0,Regular Customers
13221,240,2,844.86,1,2,3,6,1,At-Risk / Inactive
13223,200,2,163.2,1,2,1,4,1,At-Risk / Inactive
13224,60,2,2152.95,3,2,5,10,0,Regular Customers
13225,3,7,6463.84,5,5,5,15,0,Regular Customers
13226,273,1,108.21000000000001,1,1,1,3,1,At-Risk / Inactive
13227,201,1,257.7,1,1,2,4,1,At-Risk / Inactive
13228,81,1,358.0,2,1,2,5,0,Regular Customers
13229,225,1,160.95,1,1,1,3,1,At-Risk / Inactive
13230,4,14,2755.63,5,5,5,15,0,Regular Customers
13232,12,7,1327.75,5,5,4,14,0,Regular Customers
13233,74,2,605.12,2,2,3,7,0,Regular Customers
13235,212,1,1031.07,1,1,4,6,1,At-Risk / Inactive
13236,24,2,744.85,4,2,3,9,0,Regular Customers
13238,17,4,700.73,4,4,3,11,0,Regular Customers
13239,261,1,329.56,1,1,2,4,1,At-Risk / Inactive
13240,96,4,648.7,2,4,3,9,0,Regular Customers
13242,112,3,270.40000000000003,2,3,2,7,0,Regular Customers
13243,203,1,585.12,1,1,3,5,1,At-Risk / Inactive
13244,92,1,121.74000000000001,2,1,1,4,0,Regular Customers
13245,50,1,430.5,3,1,2,6,0,Regular Customers
13246,18,6,1961.52,4,5,4,13,0,Regular Customers
13247,17,4,501.12,4,4,3,11,0,Regular Customers
13248,124,2,465.68,2,2,2,6,0,Regular Customers
13249,92,3,711.41,2,3,3,8,0,Regular Customers
13253,156,2,1030.4,2,2,4,8,1,At-Risk / Inactive
13255,9,2,399.51,5,2,2,9,0,Regular Customers
13258,11,3,672.83,5,3,3,11,0,Regular Customers
13259,61,1,283.18,3,1,2,6,0,Regular Customers
13260,61,1,557.62,3,1,3,7,0,Regular Customers
13261,268,2,944.1,1,2,4,7,1,At-Risk / Inactive
13262,263,1,200.29,1,1,1,3,1,At-Risk / Inactive
13263,1,34,7411.71,5,5,5,15,3,High-Value Customers
13265,53,5,2092.66,3,4,5,12,0,Regular Customers
13266,11,12,3834.2599999999998,5,5,5,15,0,Regular Customers
13267,2,19,4521.49,5,5,5,15,3,High-Value Customers
13268,17,10,3152.71,4,5,5,14,0,Regular Customers
13269,1,15,5343.28,5,5,5,15,3,High-Value Customers
13270,366,1,590.0,1,1,3,5,1,At-Risk / Inactive
13271,37,1,211.49,3,1,1,5,0,Regular Customers
13272,31,2,276.56,4,2,2,8,0,Regular Customers
13273,113,1,138.98,2,1,1,4,0,Regular Customers
13276,63,2,590.9300000000001,3,2,3,8,0,Regular Customers
13277,15,4,258.4,4,4,2,10,0,Regular Customers
13278,40,1,542.73,3,1,3,7,0,Regular Customers
13279,78,1,137.75,2,1,1,4,0,Regular Customers
13280,122,3,798.46,2,3,3,8,0,Regular Customers
13282,18,3,1132.14,4,3,4,11,0,Regular Customers
13283,59,2,93.66,3,2,1,6,0,Regular Customers
13284,330,1,201.19,1,1,1,3,1,At-Risk / Inactive
13285,23,4,2709.12,4,4,5,13,0,Regular Customers
13291,155,1,361.11,2,1,2,5,1,At-Risk / Inactive
13292,38,2,578.94,3,2,3,8,0,Regular Customers
13294,189,2,873.74,1,2,3,6,1,At-Risk / Inactive
13295,359,1,201.20000000000002,1,1,1,3,1,At-Risk / Inactive
13296,137,1,87.4,2,1,1,4,0,Regular Customers
13297,7,4,2089.85,5,4,5,14,0,Regular Customers
13298,1,1,360.0,5,1,2,8,0,Regular Customers
13299,268,1,142.5,1,1,1,3,1,At-Risk / Inactive
13300,169,1,371.89,2,1,2,5,1,At-Risk / Inactive
13301,103,4,600.1899999999999,2,4,3,9,0,Regular Customers
13302,155,1,63.75,2,1,1,4,1,At-Risk / Inactive
13304,351,1,300.42,1,1,2,4,1,At-Risk / Inactive
13305,4,10,2000.86,5,5,4,14,0,Regular Customers
13307,120,1,15.0,2,1,1,4,0,Regular Customers
13308,22,3,1385.51,4,3,4,11,0,Regular Customers
13309,7,5,1456.79,5,4,4,13,0,Regular Customers
13310,28,3,1132.03,4,3,4,11,0,Regular Customers
13311,4,2,598.57,5,2,3,10,0,Regular Customers
13313,22,5,1555.3200000000002,4,4,4,12,0,Regular Customers
13314,1,3,775.94,5,3,3,11,0,Regular Customers
13316,37,4,5732.93,3,4,5,12,0,Regular Customers
13317,66,6,2273.68,3,5,5,13,0,Regular Customers
13318,1,3,640.76,5,3,3,11,0,Regular Customers
13319,5,26,10845.550000000001,5,5,5,15,3,High-Value Customers
13320,78,4,1532.2,2,4,4,10,0,Regular Customers
13321,72,2,567.36,2,2,3,7,0,Regular Customers
13322,17,1,199.48000000000002,4,1,1,6,0,Regular Customers
13323,3,5,787.85,5,4,3,12,0,Regular Customers
13324,36,10,7121.95,3,5,5,13,0,Regular Customers
13325,81,1,675.3,2,1,3,6,0,Regular Customers
13327,38,8,3627.77,3,5,5,13,0,Regular Customers
13328,316,1,1308.48,1,1,4,6,1,At-Risk / Inactive
13329,31,2,789.0,4,2,3,9,0,Regular Customers
13330,92,3,1140.93,2,3,4,9,0,Regular Customers
13332,14,1,350.90000000000003,5,1,2,8,0,Regular Customers
13334,82,3,3502.32,2,3,5,10,0,Regular Customers
13336,77,1,795.12,2,1,3,6,0,Regular Customers
13338,157,1,437.02,2,1,2,5,1,At-Risk / Inactive
13339,200,1,860.12,1,1,3,5,1,At-Risk / Inactive
13340,45,7,10736.48,3,5,5,13,0,Regular Customers
13341,260,1,775.85,1,1,3,5,1,At-Risk / Inactive
13343,177,1,303.43,2,1,2,5,1,At-Risk / Inactive
13344,67,3,2511.69,3,3,5,11,0,Regular Customers
13345,287,1,339.5,1,1,2,4,1,At-Risk / Inactive
13347,70,1,291.36,3,1,2,6,0,Regular Customers
13348,64,1,233.76000000000002,3,1,1,5,0,Regular Customers
13349,10,1,197.32,5,1,1,7,0,Regular Customers
13350,16,2,879.12,4,2,3,9,0,Regular Customers
13351,66,1,323.94,3,1,2,6,0,Regular Customers
13352,60,1,347.98,3,1,2,6,0,Regular Customers
13354,71,1,743.53,3,1,3,7,0,Regular Customers
13355,122,1,674.7,2,1,3,6,0,Regular Customers
13356,80,1,768.24,2,1,3,6,0,Regular Customers
13357,257,1,609.4,1,1,3,5,1,At-Risk / Inactive
13358,268,1,389.03000000000003,1,1,2,4,1,At-Risk / Inactive
13359,63,1,389.56,3,1,2,6,0,Regular Customers
13362,9,4,3090.7400000000002,5,4,5,14,0,Regular Customers
13363,17,2,892.5,4,2,3,9,0,Regular Customers
13364,71,1,134.96,3,1,1,5,0,Regular Customers
13365,33,2,2225.37,3,2,5,10,0,Regular Customers
13366,50,1,56.16,3,1,1,5,0,Regular Customers
13368,256,2,573.4,1,2,3,6,1,At-Risk / Inactive
13369,365,1,258.28000000000003,1,1,2,4,1,At-Risk / Inactive
13370,371,1,754.87,1,1,3,5,1,At-Risk / Inactive
13372,89,1,328.64,2,1,2,5,0,Regular Customers
13373,60,3,3312.25,3,3,5,11,0,Regular Customers
13375,88,1,778.65,2,1,3,6,0,Regular Customers
13376,99,3,869.76,2,3,3,8,0,Regular Customers
13379,26,3,572.56,4,3,3,10,0,Regular Customers
13381,31,6,3639.31,4,5,5,14,0,Regular Customers
13382,280,1,222.99,1,1,1,3,1,At-Risk / Inactive
13384,30,7,4151.93,4,5,5,14,0,Regular Customers
13385,329,1,534.57,1,1,3,5,1,At-Risk / Inactive
13388,131,2,677.1,2,2,3,7,0,Regular Customers
13389,11,3,797.96,5,3,3,11,0,Regular Customers
13390,74,1,544.08,2,1,3,6,0,Regular Customers
13391,203,1,59.8,1,1,1,3,1,At-Risk / Inactive
13394,1,8,2520.02,5,5,5,15,0,Regular Customers
13395,185,1,307.72,1,1,2,4,1,At-Risk / Inactive
13396,29,2,1360.99,4,2,4,10,0,Regular Customers
13397,72,5,1544.13,2,4,4,10,0,Regular Customers
13398,192,1,457.34000000000003,1,1,2,4,1,At-Risk / Inactive
13402,127,2,621.23,2,2,3,7,0,Regular Customers
13403,17,1,75.0,4,1,1,6,0,Regular Customers
13404,1,2,252.49,5,2,2,9,0,Regular Customers
13405,204,2,557.45,1,2,3,6,1,At-Risk / Inactive
13408,1,62,28117.04,5,5,5,15,3,High-Value Customers
13410,24,5,1003.06,4,4,4,12,0,Regular Customers
13411,107,1,213.55,2,1,1,4,0,Regular Customers
13414,133,3,1390.5,2,3,4,9,0,Regular Customers
13416,43,2,712.5,3,2,3,8,0,Regular Customers
13417,4,2,640.83,5,2,3,10,0,Regular Customers
13418,11,18,6127.43,5,5,5,15,3,High-Value Customers
13419,63,1,221.06,3,1,1,5,0,Regular Customers
13420,149,2,159.85,2,2,1,5,1,At-Risk / Inactive
13421,40,2,1823.21,3,2,4,9,0,Regular Customers
13422,64,1,2626.3,3,1,5,9,0,Regular Customers
13425,108,3,1624.21,2,3,4,9,0,Regular Customers
13426,0,10,3641.32,5,5,5,15,0,Regular Customers
13427,19,3,582.6,4,3,3,10,0,Regular Customers
13428,10,1,201.78,5,1,1,7,0,Regular Customers
13429,10,4,1006.8,5,4,4,13,0,Regular Customers
13430,18,2,679.45,4,2,3,9,0,Regular Customers
13431,67,2,1269.1,3,2,4,9,0,Regular Customers
13434,74,2,534.24,2,2,3,7,0,Regular Customers
13435,5,7,3809.89,5,5,5,15,0,Regular Customers
13436,1,1,196.89,5,1,1,7,0,Regular Customers
13437,14,7,3408.06,5,5,5,15,0,Regular Customers
13439,255,1,283.71,1,1,2,4,1,At-Risk / Inactive
13441,91,1,296.64,2,1,2,5,0,Regular Customers
13447,23,3,1129.14,4,3,4,11,0,Regular Customers
13448,16,6,3534.69,4,5,5,14,0,Regular Customers
13449,23,1,291.88,4,1,2,7,0,Regular Customers
13450,26,6,2043.72,4,5,5,14,0,Regular Customers
13451,26,5,2898.2599999999998,4,4,5,13,0,Regular Customers
13452,259,2,590.0,1,2,3,6,1,At-Risk / Inactive
13453,165,2,356.98,2,2,2,6,1,At-Risk / Inactive
13455,24,2,1058.34,4,2,4,10,0,Regular Customers
13456,17,6,1766.72,4,5,4,13,0,Regular Customers
13458,7,14,9646.57,5,5,5,15,3,High-Value Customers
13460,29,2,183.44,4,2,1,7,0,Regular Customers
13461,38,3,1445.0,3,3,4,10,0,Regular Customers
13462,252,1,151.5,1,1,1,3,1,At-Risk / Inactive
13464,58,1,674.68,3,1,3,7,0,Regular Customers
13466,184,1,307.90000000000003,1,1,2,4,1,At-Risk / Inactive
13467,10,2,1071.91,5,2,4,11,0,Regular Customers
13468,1,37,5704.97,5,5,5,15,3,High-Value Customers
13470,99,2,165.0,2,2,1,5,0,Regular Customers
13471,1,4,2501.84,5,4,5,14,0,Regular Customers
13473,60,2,422.64,3,2,2,7,0,Regular Customers
13474,236,1,224.34,1,1,1,3,1,At-Risk / Inactive
13475,191,4,1431.78,1,4,4,9,1,At-Risk / Inactive
13476,178,2,1238.47,2,2,4,8,1,At-Risk / Inactive
13477,37,6,1454.58,3,5,4,12,0,Regular Customers
13479,200,2,300.95,1,2,2,5,1,At-Risk / Inactive
13481,45,5,1804.56,3,4,4,11,0,Regular Customers
13482,232,1,184.64000000000001,1,1,1,3,1,At-Risk / Inactive
13483,65,1,140.34,3,1,1,5,0,Regular Customers
13484,241,1,313.8,1,1,2,4,1,At-Risk / Inactive
13485,233,1,454.24,1,1,2,4,1,At-Risk / Inactive
13486,78,3,1122.41,2,3,4,9,0,Regular Customers
13487,57,3,575.4,3,3,3,9,0,Regular Customers
13488,17,13,8968.31,4,5,5,14,3,High-Value Customers
13489,105,4,449.52,2,4,2,8,0,Regular Customers
13491,51,10,1215.82,3,5,4,12,0,Regular Customers
13492,136,3,1269.84,2,3,4,9,0,Regular Customers
13493,275,2,498.63,1,2,3,6,1,At-Risk / Inactive
13494,311,1,316.26000000000005,1,1,2,4,1,At-Risk / Inactive
13495,7,5,2044.8700000000001,5,4,5,14,0,Regular Customers
13496,10,2,653.33,5,2,3,10,0,Regular Customers
13497,282,2,348.05,1,2,2,5,1,At-Risk / Inactive
13499,17,5,1159.1100000000001,4,4,4,12,0,Regular Customers
13500,23,3,1166.77,4,3,4,11,0,Regular Customers
13501,288,1,1340.32,1,1,4,6,1,At-Risk / Inactive
13502,16,3,292.0,4,3,2,9,0,Regular Customers
13503,71,1,216.85,3,1,1,5,0,Regular Customers
13504,64,1,295.93,3,1,2,6,0,Regular Customers
13505,72,4,3633.63,2,4,5,11,0,Regular Customers
13506,316,2,458.52,1,2,2,5,1,At-Risk / Inactive
13507,3,4,2479.16,5,4,5,14,0,Regular Customers
13508,243,1,110.97,1,1,1,3,1,At-Risk / Inactive
13509,8,6,964.72,5,5,4,14,0,Regular Customers
13510,1,4,1791.56,5,4,4,13,0,Regular Customers
13512,260,1,251.21,1,1,2,4,1,At-Risk / Inactive
13513,126,1,205.1,2,1,1,4,0,Regular Customers
13514,73,1,152.20000000000002,2,1,1,4,0,Regular Customers
13515,72,4,891.12,2,4,3,9,0,Regular Customers
13516,21,3,1389.41,4,3,4,11,0,Regular Customers
13517,59,3,2128.42,3,3,5,11,0,Regular Customers
13518,85,1,627.16,2,1,3,6,0,Regular Customers
13519,78,1,122.75,2,1,1,4,0,Regular Customers
13520,58,6,2984.35,3,5,5,13,0,Regular Customers
13521,1,3,1070.47,5,3,4,12,0,Regular Customers
13522,30,1,125.80000000000001,4,1,1,6,0,Regular Customers
13523,33,5,3964.88,3,4,5,12,0,Regular Customers
13524,40,5,680.1800000000001,3,4,3,10,0,Regular Customers
13525,14,2,628.78,5,2,3,10,0,Regular Customers
13527,33,7,2242.36,3,5,5,13,0,Regular Customers
13529,78,2,307.76,2,2,2,6,0,Regular Customers
13531,205,2,483.8,1,2,3,6,1,At-Risk / Inactive
13532,33,1,210.31,3,1,1,5,0,Regular Customers
13533,182,3,269.09,1,3,2,6,1,At-Risk / Inactive
13534,2,25,5870.08,5,5,5,15,3,High-Value Customers
13536,1,7,3444.39,5,5,5,15,0,Regular Customers
13538,43,7,1280.85,3,5,4,12,0,Regular Customers
13539,85,3,631.34,2,3,3,8,0,Regular Customers
13544,39,2,276.06,3,2,2,7,0,Regular Customers
13546,12,3,621.09,5,3,3,11,0,Regular Customers
13548,96,2,678.16,2,2,3,7,0,Regular Customers
13549,25,7,918.2,4,5,3,12,0,Regular Customers
13551,319,1,91.80000000000001,1,1,1,3,1,At-Risk / Inactive
13552,66,12,3740.07,3,5,5,13,0,Regular Customers
13555,73,4,4098.88,2,4,5,11,0,Regular Customers
13557,28,2,584.0600000000001,4,2,3,9,0,Regular Customers
13558,5,4,594.52,5,4,3,12,0,Regular Customers
13560,7,1,171.42000000000002,5,1,1,7,0,Regular Customers
13561,215,1,141.85999999999999,1,1,1,3,1,At-Risk / Inactive
13562,81,3,1799.3300000000002,2,3,4,9,0,Regular Customers
13563,84,2,777.53,2,2,3,7,0,Regular Customers
13564,354,2,1165.63,1,2,4,7,1,At-Risk / Inactive
13565,19,2,240.22,4,2,1,7,0,Regular Customers
13566,40,2,856.84,3,2,3,8,0,Regular Customers
13568,173,1,187.05,2,1,1,4,1,At-Risk / Inactive
13569,17,2,337.12,4,2,2,8,0,Regular Customers
13570,243,1,239.49,1,1,1,3,1,At-Risk / Inactive
13571,12,12,2088.94,5,5,5,15,0,Regular Customers
13572,205,1,1384.25,1,1,4,6,1,At-Risk / Inactive
13573,50,2,290.25,3,2,2,7,0,Regular Customers
13575,23,5,732.07,4,4,3,11,0,Regular Customers
13576,10,18,6717.34,5,5,5,15,3,High-Value Customers
13577,25,4,1687.6000000000001,4,4,4,12,0,Regular Customers
13579,14,2,467.04,5,2,2,9,0,Regular Customers
13581,309,1,118.0,1,1,1,3,1,At-Risk / Inactive
